P_ID,STIMULI,POOL,DEPTH,LOC,ORDER,FIRST,FIRST_IT,ITEM,SAME
p042,4,prolific,3,R,b,B,I23,I16,1
p049,4,prolific,3,R,b,B,I23,I16,1
p051,2,prolific,2,R,b,B,I23,I16,1
p054,4,prolific,3,R,b,B,I23,I16,1
p057,4,prolific,2,R,b,B,I23,I16,1
p066,4,prolific,3,R,b,B,I23,I16,1
p068,3,prolific,2,R,b,B,I23,I16,0
p070,4,prolific,2,R,b,B,I23,I16,1
p074,1,prolific,2,R,b,B,I23,I16,0
p075,1,prolific,3,R,b,X,I23,I16,0
p085,3,prolific,3,R,b,X,I23,I16,1
p086,3,prolific,2,R,b,B,I23,I16,0
p090,4,prolific,3,R,b,B,I23,I16,1
p092,3,prolific,2,R,b,B,I23,I16,1
p096,1,prolific,2,R,b,B,I23,I16,0
p097,4,prolific,3,R,b,B,I23,I16,1
p101,4,prolific,2,R,b,B,I23,I16,1
p102,4,prolific,3,R,b,B,I23,I16,1
p106,2,prolific,3,R,b,B,I23,I16,1
p107,3,prolific,2,R,b,B,I23,I16,0
p113,3,prolific,2,R,b,B,I23,I16,0
p118,3,prolific,2,R,b,B,I23,I16,0
p121,3,prolific,2,R,b,B,I23,I16,1
p126,4,prolific,2,R,b,B,I23,I16,0
p127,1,prolific,3,R,b,B,I23,I16,1
p132,3,prolific,3,R,b,B,I23,I16,1
p133,2,prolific,2,R,b,B,I23,I16,1
p138,3,prolific,3,R,b,B,I23,I16,1
p139,3,prolific,2,R,b,B,I23,I16,1
p142,4,prolific,3,R,b,B,I23,I16,1
p143,4,prolific,2,R,b,B,I23,I16,1
p147,3,prolific,3,R,b,B,I23,I16,0
p148,4,prolific,2,R,b,B,I23,I16,1
p152,1,prolific,2,R,b,B,I23,I16,1
r001,1,rep,3,R,b,B,I23,I16,0
r002,1,rep,3,R,b,B,I23,I16,0
r003,1,rep,3,R,b,B,I23,I16,1
r005,1,rep,3,R,b,B,I23,I16,0
r006,4,rep,2,R,b,B,I23,I16,1
r010,3,rep,3,R,b,B,I23,I16,0
r011,3,rep,3,R,b,B,I23,I16,1
r013,4,rep,2,R,b,B,I23,I16,1
r023,1,rep,3,R,b,B,I23,I16,0
r024,4,rep,2,R,b,B,I23,I16,1
r028,1,rep,3,R,b,B,I23,I16,0
r030,4,rep,2,R,b,B,I23,I16,1
r033,4,rep,2,R,b,B,I23,I16,1
r034,1,rep,3,R,b,B,I23,I16,0
r038,4,rep,3,R,b,B,I23,I16,1
r040,1,rep,2,R,b,A,I23,I16,0
r043,3,rep,3,R,b,B,I23,I16,0
r052,1,rep,3,R,b,B,I23,I16,1
r055,1,rep,3,R,b,B,I23,I16,0
r059,1,rep,3,R,b,B,I23,I16,0
r060,2,rep,2,R,b,B,I23,I16,1
r065,4,rep,2,R,b,B,I23,I16,1
r068,1,rep,3,R,b,B,I23,I16,0
r069,4,rep,2,R,b,B,I23,I16,1
r071,4,rep,2,R,b,B,I23,I16,1
r075,1,rep,3,R,b,B,I23,I16,0
p003,3,prolific,3,R,b,B,I23,I17,1
p004,2,prolific,2,R,b,B,I23,I17,1
p011,2,prolific,2,R,b,B,I23,I17,1
p013,3,prolific,3,R,b,B,I23,I17,0
p014,3,prolific,2,R,b,X,I23,I17,1
p017,4,prolific,3,R,b,B,I23,I17,1
p021,4,prolific,3,R,b,B,I23,I17,0
p028,4,prolific,2,R,b,B,I23,I17,1
p032,3,prolific,2,R,b,B,I23,I17,1
p033,4,prolific,3,R,b,B,I23,I17,1
p037,4,prolific,3,R,b,B,I23,I17,1
p038,1,prolific,2,R,b,B,I23,I17,0
p042,4,prolific,3,R,b,B,I23,I17,1
p049,4,prolific,3,R,b,B,I23,I17,1
p051,2,prolific,2,R,b,B,I23,I17,1
p054,4,prolific,3,R,b,B,I23,I17,1
p057,4,prolific,2,R,b,B,I23,I17,1
p066,4,prolific,3,R,b,B,I23,I17,1
p068,3,prolific,2,R,b,B,I23,I17,0
p070,4,prolific,2,R,b,B,I23,I17,1
p074,1,prolific,2,R,b,B,I23,I17,0
p075,1,prolific,3,R,b,X,I23,I17,0
p085,3,prolific,3,R,b,X,I23,I17,1
p086,3,prolific,2,R,b,B,I23,I17,1
p090,4,prolific,3,R,b,B,I23,I17,1
p092,3,prolific,2,R,b,B,I23,I17,1
p096,1,prolific,2,R,b,B,I23,I17,0
p097,4,prolific,3,R,b,B,I23,I17,1
p101,4,prolific,2,R,b,B,I23,I17,1
p102,4,prolific,3,R,b,B,I23,I17,1
p106,2,prolific,3,R,b,B,I23,I17,1
p107,3,prolific,2,R,b,B,I23,I17,1
p113,3,prolific,2,R,b,B,I23,I17,0
p118,3,prolific,2,R,b,B,I23,I17,0
p121,3,prolific,2,R,b,B,I23,I17,1
p126,4,prolific,2,R,b,B,I23,I17,1
p127,1,prolific,3,R,b,B,I23,I17,1
p132,3,prolific,3,R,b,B,I23,I17,1
p133,2,prolific,2,R,b,B,I23,I17,1
p138,3,prolific,3,R,b,B,I23,I17,1
p139,3,prolific,2,R,b,B,I23,I17,1
p142,4,prolific,3,R,b,B,I23,I17,1
p143,4,prolific,2,R,b,B,I23,I17,1
p147,3,prolific,3,R,b,B,I23,I17,0
p148,4,prolific,2,R,b,B,I23,I17,1
p152,1,prolific,2,R,b,B,I23,I17,1
r001,1,rep,3,R,b,B,I23,I17,0
r002,1,rep,3,R,b,B,I23,I17,0
r003,1,rep,3,R,b,B,I23,I17,1
r005,1,rep,3,R,b,B,I23,I17,0
r006,4,rep,2,R,b,B,I23,I17,1
r010,3,rep,3,R,b,B,I23,I17,0
r011,3,rep,3,R,b,B,I23,I17,1
r013,4,rep,2,R,b,B,I23,I17,1
r023,1,rep,3,R,b,B,I23,I17,0
r024,4,rep,2,R,b,B,I23,I17,1
r028,1,rep,3,R,b,B,I23,I17,0
r030,4,rep,2,R,b,B,I23,I17,1
r033,4,rep,2,R,b,B,I23,I17,1
r034,1,rep,3,R,b,B,I23,I17,0
r038,4,rep,3,R,b,B,I23,I17,1
r040,1,rep,2,R,b,A,I23,I17,0
r043,3,rep,3,R,b,B,I23,I17,0
r052,1,rep,3,R,b,B,I23,I17,1
r055,1,rep,3,R,b,B,I23,I17,0
r059,1,rep,3,R,b,B,I23,I17,0
r060,2,rep,2,R,b,B,I23,I17,1
r065,4,rep,2,R,b,B,I23,I17,1
r068,1,rep,3,R,b,B,I23,I17,0
r069,4,rep,2,R,b,B,I23,I17,1
r071,4,rep,2,R,b,B,I23,I17,1
r075,1,rep,3,R,b,B,I23,I17,0
p003,3,prolific,3,R,b,B,I23,I18,1
p004,2,prolific,2,R,b,B,I23,I18,1
p011,2,prolific,2,R,b,B,I23,I18,1
p013,3,prolific,3,R,b,B,I23,I18,0
p014,3,prolific,2,R,b,X,I23,I18,1
p017,4,prolific,3,R,b,B,I23,I18,1
p021,4,prolific,3,R,b,B,I23,I18,1
p028,4,prolific,2,R,b,B,I23,I18,1
p032,3,prolific,2,R,b,B,I23,I18,1
p033,4,prolific,3,R,b,B,I23,I18,1
p037,4,prolific,3,R,b,B,I23,I18,1
p038,1,prolific,2,R,b,B,I23,I18,1
p042,4,prolific,3,R,b,B,I23,I18,1
p049,4,prolific,3,R,b,B,I23,I18,1
p051,2,prolific,2,R,b,B,I23,I18,1
p054,4,prolific,3,R,b,B,I23,I18,1
p057,4,prolific,2,R,b,B,I23,I18,1
p066,4,prolific,3,R,b,B,I23,I18,1
p068,3,prolific,2,R,b,B,I23,I18,0
p070,4,prolific,2,R,b,B,I23,I18,1
p074,1,prolific,2,R,b,B,I23,I18,0
p075,1,prolific,3,R,b,X,I23,I18,0
p085,3,prolific,3,R,b,X,I23,I18,1
p086,3,prolific,2,R,b,B,I23,I18,1
p090,4,prolific,3,R,b,B,I23,I18,1
p092,3,prolific,2,R,b,B,I23,I18,1
p096,1,prolific,2,R,b,B,I23,I18,0
p097,4,prolific,3,R,b,B,I23,I18,1
p101,4,prolific,2,R,b,B,I23,I18,1
p102,4,prolific,3,R,b,B,I23,I18,1
p106,2,prolific,3,R,b,B,I23,I18,1
p107,3,prolific,2,R,b,B,I23,I18,1
p113,3,prolific,2,R,b,B,I23,I18,0
p118,3,prolific,2,R,b,B,I23,I18,1
p121,3,prolific,2,R,b,B,I23,I18,1
p126,4,prolific,2,R,b,B,I23,I18,1
p127,1,prolific,3,R,b,B,I23,I18,1
p132,3,prolific,3,R,b,B,I23,I18,1
p133,2,prolific,2,R,b,B,I23,I18,1
p138,3,prolific,3,R,b,B,I23,I18,1
p139,3,prolific,2,R,b,B,I23,I18,1
p142,4,prolific,3,R,b,B,I23,I18,1
p143,4,prolific,2,R,b,B,I23,I18,1
p147,3,prolific,3,R,b,B,I23,I18,0
p148,4,prolific,2,R,b,B,I23,I18,1
p152,1,prolific,2,R,b,B,I23,I18,1
r001,1,rep,3,R,b,B,I23,I18,0
r002,1,rep,3,R,b,B,I23,I18,0
r003,1,rep,3,R,b,B,I23,I18,1
r005,1,rep,3,R,b,B,I23,I18,0
r006,4,rep,2,R,b,B,I23,I18,1
r010,3,rep,3,R,b,B,I23,I18,0
r011,3,rep,3,R,b,B,I23,I18,1
r013,4,rep,2,R,b,B,I23,I18,1
r023,1,rep,3,R,b,B,I23,I18,0
r024,4,rep,2,R,b,B,I23,I18,1
r028,1,rep,3,R,b,B,I23,I18,0
r030,4,rep,2,R,b,B,I23,I18,1
r033,4,rep,2,R,b,B,I23,I18,1
r034,1,rep,3,R,b,B,I23,I18,0
r038,4,rep,3,R,b,B,I23,I18,1
r040,1,rep,2,R,b,A,I23,I18,0
r043,3,rep,3,R,b,B,I23,I18,0
r052,1,rep,3,R,b,B,I23,I18,1
r055,1,rep,3,R,b,B,I23,I18,0
r059,1,rep,3,R,b,B,I23,I18,0
r060,2,rep,2,R,b,B,I23,I18,1
r065,4,rep,2,R,b,B,I23,I18,1
r068,1,rep,3,R,b,B,I23,I18,0
r069,4,rep,2,R,b,B,I23,I18,1
r071,4,rep,2,R,b,B,I23,I18,1
r075,1,rep,3,R,b,B,I23,I18,0
p003,3,prolific,3,R,b,B,I23,I19,1
p004,2,prolific,2,R,b,B,I23,I19,1
p011,2,prolific,2,R,b,B,I23,I19,1
p013,3,prolific,3,R,b,B,I23,I19,1
p014,3,prolific,2,R,b,X,I23,I19,1
p017,4,prolific,3,R,b,B,I23,I19,1
p021,4,prolific,3,R,b,B,I23,I19,1
p028,4,prolific,2,R,b,B,I23,I19,1
p032,3,prolific,2,R,b,B,I23,I19,1
p033,4,prolific,3,R,b,B,I23,I19,1
p037,4,prolific,3,R,b,B,I23,I19,1
p038,1,prolific,2,R,b,B,I23,I19,1
p042,4,prolific,3,R,b,B,I23,I19,1
p049,4,prolific,3,R,b,B,I23,I19,1
p051,2,prolific,2,R,b,B,I23,I19,1
p054,4,prolific,3,R,b,B,I23,I19,1
p057,4,prolific,2,R,b,B,I23,I19,1
p066,4,prolific,3,R,b,B,I23,I19,1
p068,3,prolific,2,R,b,B,I23,I19,1
p070,4,prolific,2,R,b,B,I23,I19,1
p074,1,prolific,2,R,b,B,I23,I19,0
p075,1,prolific,3,R,b,X,I23,I19,0
p085,3,prolific,3,R,b,X,I23,I19,1
p086,3,prolific,2,R,b,B,I23,I19,1
p090,4,prolific,3,R,b,B,I23,I19,1
p092,3,prolific,2,R,b,B,I23,I19,1
p096,1,prolific,2,R,b,B,I23,I19,0
p097,4,prolific,3,R,b,B,I23,I19,1
p101,4,prolific,2,R,b,B,I23,I19,1
p102,4,prolific,3,R,b,B,I23,I19,1
p106,2,prolific,3,R,b,B,I23,I19,1
p107,3,prolific,2,R,b,B,I23,I19,1
p113,3,prolific,2,R,b,B,I23,I19,1
p118,3,prolific,2,R,b,B,I23,I19,1
p121,3,prolific,2,R,b,B,I23,I19,1
p126,4,prolific,2,R,b,B,I23,I19,1
p127,1,prolific,3,R,b,B,I23,I19,1
p132,3,prolific,3,R,b,B,I23,I19,1
p133,2,prolific,2,R,b,B,I23,I19,1
p138,3,prolific,3,R,b,B,I23,I19,1
p139,3,prolific,2,R,b,B,I23,I19,1
p142,4,prolific,3,R,b,B,I23,I19,1
p143,4,prolific,2,R,b,B,I23,I19,1
p147,3,prolific,3,R,b,B,I23,I19,1
p148,4,prolific,2,R,b,B,I23,I19,1
p152,1,prolific,2,R,b,B,I23,I19,1
r001,1,rep,3,R,b,B,I23,I19,0
r002,1,rep,3,R,b,B,I23,I19,0
r003,1,rep,3,R,b,B,I23,I19,1
r005,1,rep,3,R,b,B,I23,I19,0
r006,4,rep,2,R,b,B,I23,I19,1
r010,3,rep,3,R,b,B,I23,I19,1
r011,3,rep,3,R,b,B,I23,I19,1
r013,4,rep,2,R,b,B,I23,I19,1
r023,1,rep,3,R,b,B,I23,I19,0
r024,4,rep,2,R,b,B,I23,I19,1
r028,1,rep,3,R,b,B,I23,I19,0
r030,4,rep,2,R,b,B,I23,I19,1
r033,4,rep,2,R,b,B,I23,I19,1
r034,1,rep,3,R,b,B,I23,I19,1
r038,4,rep,3,R,b,B,I23,I19,1
r040,1,rep,2,R,b,A,I23,I19,1
r043,3,rep,3,R,b,B,I23,I19,0
r052,1,rep,3,R,b,B,I23,I19,1
r055,1,rep,3,R,b,B,I23,I19,1
r059,1,rep,3,R,b,B,I23,I19,0
r060,2,rep,2,R,b,B,I23,I19,1
r065,4,rep,2,R,b,B,I23,I19,1
r068,1,rep,3,R,b,B,I23,I19,0
r069,4,rep,2,R,b,B,I23,I19,1
r071,4,rep,2,R,b,B,I23,I19,1
r075,1,rep,3,R,b,B,I23,I19,0
p003,3,prolific,3,R,b,B,I23,I20,1
p004,2,prolific,2,R,b,B,I23,I20,1
p011,2,prolific,2,R,b,B,I23,I20,1
p013,3,prolific,3,R,b,B,I23,I20,1
p014,3,prolific,2,R,b,X,I23,I20,1
p017,4,prolific,3,R,b,B,I23,I20,1
p021,4,prolific,3,R,b,B,I23,I20,1
p028,4,prolific,2,R,b,B,I23,I20,1
p032,3,prolific,2,R,b,B,I23,I20,1
p033,4,prolific,3,R,b,B,I23,I20,1
p037,4,prolific,3,R,b,B,I23,I20,1
p038,1,prolific,2,R,b,B,I23,I20,1
p042,4,prolific,3,R,b,B,I23,I20,1
p049,4,prolific,3,R,b,B,I23,I20,1
p051,2,prolific,2,R,b,B,I23,I20,1
p054,4,prolific,3,R,b,B,I23,I20,1
p057,4,prolific,2,R,b,B,I23,I20,1
p066,4,prolific,3,R,b,B,I23,I20,1
p068,3,prolific,2,R,b,B,I23,I20,1
p070,4,prolific,2,R,b,B,I23,I20,1
p074,1,prolific,2,R,b,B,I23,I20,0
p075,1,prolific,3,R,b,X,I23,I20,0
p085,3,prolific,3,R,b,X,I23,I20,1
p086,3,prolific,2,R,b,B,I23,I20,1
p090,4,prolific,3,R,b,B,I23,I20,1
p092,3,prolific,2,R,b,B,I23,I20,1
p096,1,prolific,2,R,b,B,I23,I20,0
p097,4,prolific,3,R,b,B,I23,I20,1
p101,4,prolific,2,R,b,B,I23,I20,1
p102,4,prolific,3,R,b,B,I23,I20,1
p106,2,prolific,3,R,b,B,I23,I20,1
p107,3,prolific,2,R,b,B,I23,I20,1
p113,3,prolific,2,R,b,B,I23,I20,1
p118,3,prolific,2,R,b,B,I23,I20,1
p121,3,prolific,2,R,b,B,I23,I20,1
p126,4,prolific,2,R,b,B,I23,I20,1
p127,1,prolific,3,R,b,B,I23,I20,1
p132,3,prolific,3,R,b,B,I23,I20,1
p133,2,prolific,2,R,b,B,I23,I20,1
p138,3,prolific,3,R,b,B,I23,I20,1
p139,3,prolific,2,R,b,B,I23,I20,1
p142,4,prolific,3,R,b,B,I23,I20,1
p143,4,prolific,2,R,b,B,I23,I20,1
p147,3,prolific,3,R,b,B,I23,I20,1
p148,4,prolific,2,R,b,B,I23,I20,1
p152,1,prolific,2,R,b,B,I23,I20,1
r001,1,rep,3,R,b,B,I23,I20,1
r002,1,rep,3,R,b,B,I23,I20,0
r003,1,rep,3,R,b,B,I23,I20,1
r005,1,rep,3,R,b,B,I23,I20,1
r006,4,rep,2,R,b,B,I23,I20,1
r010,3,rep,3,R,b,B,I23,I20,1
r011,3,rep,3,R,b,B,I23,I20,1
r013,4,rep,2,R,b,B,I23,I20,1
r023,1,rep,3,R,b,B,I23,I20,1
r024,4,rep,2,R,b,B,I23,I20,1
r028,1,rep,3,R,b,B,I23,I20,0
r030,4,rep,2,R,b,B,I23,I20,1
r033,4,rep,2,R,b,B,I23,I20,1
r034,1,rep,3,R,b,B,I23,I20,1
r038,4,rep,3,R,b,B,I23,I20,1
r040,1,rep,2,R,b,A,I23,I20,1
r043,3,rep,3,R,b,B,I23,I20,0
r052,1,rep,3,R,b,B,I23,I20,1
r055,1,rep,3,R,b,B,I23,I20,1
r059,1,rep,3,R,b,B,I23,I20,1
r060,2,rep,2,R,b,B,I23,I20,1
r065,4,rep,2,R,b,B,I23,I20,1
r068,1,rep,3,R,b,B,I23,I20,0
r069,4,rep,2,R,b,B,I23,I20,1
r071,4,rep,2,R,b,B,I23,I20,1
r075,1,rep,3,R,b,B,I23,I20,0
p003,3,prolific,3,R,b,B,I23,I21,1
p004,2,prolific,2,R,b,B,I23,I21,1
p011,2,prolific,2,R,b,B,I23,I21,1
p013,3,prolific,3,R,b,B,I23,I21,1
p014,3,prolific,2,R,b,X,I23,I21,1
p017,4,prolific,3,R,b,B,I23,I21,1
p021,4,prolific,3,R,b,B,I23,I21,1
p028,4,prolific,2,R,b,B,I23,I21,1
p032,3,prolific,2,R,b,B,I23,I21,1
p033,4,prolific,3,R,b,B,I23,I21,1
p037,4,prolific,3,R,b,B,I23,I21,1
p038,1,prolific,2,R,b,B,I23,I21,1
p042,4,prolific,3,R,b,B,I23,I21,1
p049,4,prolific,3,R,b,B,I23,I21,1
p051,2,prolific,2,R,b,B,I23,I21,1
p054,4,prolific,3,R,b,B,I23,I21,1
p057,4,prolific,2,R,b,B,I23,I21,1
p066,4,prolific,3,R,b,B,I23,I21,1
p068,3,prolific,2,R,b,B,I23,I21,1
p070,4,prolific,2,R,b,B,I23,I21,1
p074,1,prolific,2,R,b,B,I23,I21,1
p075,1,prolific,3,R,b,X,I23,I21,0
p085,3,prolific,3,R,b,X,I23,I21,1
p086,3,prolific,2,R,b,B,I23,I21,1
p090,4,prolific,3,R,b,B,I23,I21,1
p092,3,prolific,2,R,b,B,I23,I21,1
p096,1,prolific,2,R,b,B,I23,I21,0
p097,4,prolific,3,R,b,B,I23,I21,1
p101,4,prolific,2,R,b,B,I23,I21,1
p102,4,prolific,3,R,b,B,I23,I21,1
p106,2,prolific,3,R,b,B,I23,I21,1
p107,3,prolific,2,R,b,B,I23,I21,1
p113,3,prolific,2,R,b,B,I23,I21,1
p118,3,prolific,2,R,b,B,I23,I21,1
p121,3,prolific,2,R,b,B,I23,I21,1
p126,4,prolific,2,R,b,B,I23,I21,1
p127,1,prolific,3,R,b,B,I23,I21,1
p132,3,prolific,3,R,b,B,I23,I21,1
p133,2,prolific,2,R,b,B,I23,I21,1
p138,3,prolific,3,R,b,B,I23,I21,1
p139,3,prolific,2,R,b,B,I23,I21,1
p142,4,prolific,3,R,b,B,I23,I21,1
p143,4,prolific,2,R,b,B,I23,I21,1
p147,3,prolific,3,R,b,B,I23,I21,1
p148,4,prolific,2,R,b,B,I23,I21,1
p152,1,prolific,2,R,b,B,I23,I21,1
r001,1,rep,3,R,b,B,I23,I21,1
r002,1,rep,3,R,b,B,I23,I21,0
r003,1,rep,3,R,b,B,I23,I21,1
r005,1,rep,3,R,b,B,I23,I21,1
r006,4,rep,2,R,b,B,I23,I21,1
r010,3,rep,3,R,b,B,I23,I21,1
r011,3,rep,3,R,b,B,I23,I21,1
r013,4,rep,2,R,b,B,I23,I21,1
r023,1,rep,3,R,b,B,I23,I21,1
r024,4,rep,2,R,b,B,I23,I21,1
r028,1,rep,3,R,b,B,I23,I21,0
r030,4,rep,2,R,b,B,I23,I21,1
r033,4,rep,2,R,b,B,I23,I21,1
r034,1,rep,3,R,b,B,I23,I21,1
r038,4,rep,3,R,b,B,I23,I21,1
r040,1,rep,2,R,b,A,I23,I21,1
r043,3,rep,3,R,b,B,I23,I21,0
r052,1,rep,3,R,b,B,I23,I21,1
r055,1,rep,3,R,b,B,I23,I21,1
r059,1,rep,3,R,b,B,I23,I21,1
r060,2,rep,2,R,b,B,I23,I21,1
r065,4,rep,2,R,b,B,I23,I21,1
r068,1,rep,3,R,b,B,I23,I21,1
r069,4,rep,2,R,b,B,I23,I21,1
r071,4,rep,2,R,b,B,I23,I21,1
r075,1,rep,3,R,b,B,I23,I21,0
p003,3,prolific,3,R,b,B,I23,I22,1
p004,2,prolific,2,R,b,B,I23,I22,1
p011,2,prolific,2,R,b,B,I23,I22,1
p013,3,prolific,3,R,b,B,I23,I22,1
p014,3,prolific,2,R,b,X,I23,I22,1
p017,4,prolific,3,R,b,B,I23,I22,1
p021,4,prolific,3,R,b,B,I23,I22,1
p028,4,prolific,2,R,b,B,I23,I22,1
p032,3,prolific,2,R,b,B,I23,I22,1
p033,4,prolific,3,R,b,B,I23,I22,1
p037,4,prolific,3,R,b,B,I23,I22,1
p038,1,prolific,2,R,b,B,I23,I22,1
p042,4,prolific,3,R,b,B,I23,I22,1
p049,4,prolific,3,R,b,B,I23,I22,1
p051,2,prolific,2,R,b,B,I23,I22,1
p054,4,prolific,3,R,b,B,I23,I22,1
p057,4,prolific,2,R,b,B,I23,I22,1
p066,4,prolific,3,R,b,B,I23,I22,1
p068,3,prolific,2,R,b,B,I23,I22,1
p070,4,prolific,2,R,b,B,I23,I22,1
p074,1,prolific,2,R,b,B,I23,I22,1
p075,1,prolific,3,R,b,X,I23,I22,0
p085,3,prolific,3,R,b,X,I23,I22,1
p086,3,prolific,2,R,b,B,I23,I22,1
p090,4,prolific,3,R,b,B,I23,I22,1
p092,3,prolific,2,R,b,B,I23,I22,1
p096,1,prolific,2,R,b,B,I23,I22,0
p097,4,prolific,3,R,b,B,I23,I22,1
p101,4,prolific,2,R,b,B,I23,I22,1
p102,4,prolific,3,R,b,B,I23,I22,1
p106,2,prolific,3,R,b,B,I23,I22,1
p107,3,prolific,2,R,b,B,I23,I22,1
p113,3,prolific,2,R,b,B,I23,I22,1
p118,3,prolific,2,R,b,B,I23,I22,1
p121,3,prolific,2,R,b,B,I23,I22,1
p126,4,prolific,2,R,b,B,I23,I22,1
p127,1,prolific,3,R,b,B,I23,I22,1
p132,3,prolific,3,R,b,B,I23,I22,1
p133,2,prolific,2,R,b,B,I23,I22,1
p138,3,prolific,3,R,b,B,I23,I22,1
p139,3,prolific,2,R,b,B,I23,I22,1
p142,4,prolific,3,R,b,B,I23,I22,1
p143,4,prolific,2,R,b,B,I23,I22,1
p147,3,prolific,3,R,b,B,I23,I22,1
p148,4,prolific,2,R,b,B,I23,I22,1
p152,1,prolific,2,R,b,B,I23,I22,1
r001,1,rep,3,R,b,B,I23,I22,1
r002,1,rep,3,R,b,B,I23,I22,1
r003,1,rep,3,R,b,B,I23,I22,1
r005,1,rep,3,R,b,B,I23,I22,1
r006,4,rep,2,R,b,B,I23,I22,1
r010,3,rep,3,R,b,B,I23,I22,1
r011,3,rep,3,R,b,B,I23,I22,1
r013,4,rep,2,R,b,B,I23,I22,1
r023,1,rep,3,R,b,B,I23,I22,1
r024,4,rep,2,R,b,B,I23,I22,1
r028,1,rep,3,R,b,B,I23,I22,1
r030,4,rep,2,R,b,B,I23,I22,1
r033,4,rep,2,R,b,B,I23,I22,1
r034,1,rep,3,R,b,B,I23,I22,1
r038,4,rep,3,R,b,B,I23,I22,1
r040,1,rep,2,R,b,A,I23,I22,1
r043,3,rep,3,R,b,B,I23,I22,0
r052,1,rep,3,R,b,B,I23,I22,1
r055,1,rep,3,R,b,B,I23,I22,1
r059,1,rep,3,R,b,B,I23,I22,1
r060,2,rep,2,R,b,B,I23,I22,1
r065,4,rep,2,R,b,B,I23,I22,1
r068,1,rep,3,R,b,B,I23,I22,1
r069,4,rep,2,R,b,B,I23,I22,1
r071,4,rep,2,R,b,B,I23,I22,1
r075,1,rep,3,R,b,B,I23,I22,1
